Format Version,1.23,Take Name,Take 2019-12-12 12.36.13 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-12 12.36.47.513 下午,Total Frames in Take,889,Total Exported Frames,889,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
469,3.908333,-0.247249,-0.415281,0.314600,-0.816968,0.278792,1.255333,0.214998,0.000270,0.314287,1.213869,0.235905,0.937327,0.288538,1.258588,0.156219,0.939050,0.233550,1.293542,0.252870,0.993000,0.009388,0.323501,0.341454,-0.882422,0.311257,1.197847,0.359750,0.000254,0.307548,1.188451,0.407012,0.916422,0.286861,1.207904,0.394275,0.939192,0.358401,1.164028,0.352011,0.947835,0.292219,1.231005,0.285703,0.950221,0.537629,0.175552,0.148024,-0.811311,0.172482,1.276017,0.457570,0.000347,0.246231,1.249210,0.480021,0.948763,0.132791,1.318603,0.459851,0.931245,0.138424,1.260239,0.432837,0.871385,0.307447,1.188742,0.407184,0.286812,1.207747,0.394122,0.358486,1.163942,0.351777,0.292283,1.230961,0.285919,0.246388,1.249329,0.480159,0.133018,1.318633,0.459978,0.138019,1.260083,0.432560,0.314167,1.214029,0.235749,0.288597,1.258491,0.156378,0.233608,1.293483,0.252865,0.745241,0.944819,-1.221766,1.281863,0.795847,0.187680
470,3.916667,-0.250599,-0.420097,0.315622,-0.813082,0.278949,1.254246,0.213167,0.000232,0.314452,1.212425,0.233338,0.936606,0.288153,1.258021,0.154332,0.951302,0.234243,1.292291,0.251831,0.979355,0.009022,0.324416,0.343372,-0.881344,0.311462,1.196166,0.356290,0.000215,0.307593,1.186726,0.403530,0.911811,0.287015,1.206274,0.390764,0.943823,0.358494,1.162174,0.348631,0.934049,0.292745,1.229489,0.282235,0.942568,0.541118,0.177656,0.148406,-0.808459,0.172506,1.274932,0.453001,0.000167,0.246158,1.248303,0.475978,0.939815,0.132826,1.317552,0.454739,0.934786,0.138535,1.258940,0.428286,0.871211,0.307470,1.186997,0.403761,0.286987,1.206116,0.390638,0.358592,1.162087,0.348387,0.292797,1.229466,0.282370,0.246247,1.248345,0.476043,0.132912,1.317598,0.454804,0.138355,1.258850,0.428152,0.314328,1.212599,0.233145,0.288261,1.257879,0.154459,0.234255,1.292265,0.251890,0.745245,0.944838,-1.221766,1.281847,0.795871,0.187696
471,3.925000,-0.254358,-0.424296,0.314993,-0.809972,0.278971,1.253076,0.211235,0.000242,0.314524,1.210970,0.230711,0.928117,0.287785,1.257472,0.152383,0.945191,0.234604,1.290787,0.250610,0.983506,0.007138,0.324839,0.345511,-0.880370,0.311598,1.194464,0.352899,0.000246,0.307571,1.184829,0.400086,0.905738,0.287090,1.204500,0.387351,0.948907,0.358543,1.160355,0.345218,0.930756,0.293189,1.228173,0.278941,0.963211,0.541322,0.181613,0.150339,-0.807085,0.172733,1.273894,0.448297,0.000086,0.246194,1.247369,0.471991,0.970354,0.133011,1.316492,0.449583,0.970954,0.138994,1.257822,0.423317,0.939453,0.307461,1.185149,0.400264,0.287030,1.204331,0.387207,0.358676,1.160225,0.344994,0.293226,1.228158,0.279127,0.246193,1.247383,0.471998,0.133029,1.316577,0.449635,0.138976,1.257721,0.423257,0.314422,1.211123,0.230513,0.287870,1.257342,0.152556,0.234619,1.290767,0.250631,0.745261,0.944847,-1.221784,1.281845,0.795901,0.187711
472,3.933333,-0.257551,-0.428474,0.316150,-0.806305,0.278981,1.251920,0.209256,0.000253,0.314494,1.209477,0.228064,0.932414,0.287320,1.256787,0.150372,0.941774,0.235130,1.289496,0.249331,0.991795,0.006137,0.325963,0.348682,-0.878710,0.311726,1.192778,0.349439,0.000229,0.307461,1.183026,0.396581,0.904435,0.287148,1.202858,0.383828,0.942682,0.358491,1.158408,0.341832,0.927210,0.293803,1.226820,0.275514,0.952407,0.548874,0.180652,0.150352,-0.802183,0.172597,1.272728,0.443838,0.000402,0.245967,1.246225,0.467839,0.995967,0.133103,1.315551,0.444469,0.974492,0.138723,1.256407,0.419205,0.970319,0.307370,1.183297,0.396766,0.287101,1.202722,0.383619,0.358611,1.158288,0.341644,0.293821,1.226806,0.275728,0.246148,1.246327,0.467978,0.133293,1.315689,0.444630,0.138319,1.256146,0.418879,0.314387,1.209627,0.227917,0.287377,1.256689,0.150527,0.235177,1.289448,0.249321,0.745255,0.944841,-1.221776,1.281855,0.795877,0.187695
473,3.941667,-0.260017,-0.432891,0.317208,-0.802730,0.278944,1.250780,0.207233,0.000234,0.314465,1.208059,0.225387,0.929380,0.286762,1.256069,0.148314,0.953879,0.235606,1.288210,0.247997,0.978047,0.004904,0.326521,0.351926,-0.877216,0.311889,1.191111,0.345970,0.000201,0.307431,1.181202,0.393062,0.933528,0.287273,1.201204,0.380329,0.952089,0.358472,1.156494,0.338363,0.943205,0.294380,1.225545,0.272128,0.953197,0.551155,0.182364,0.151415,-0.800028,0.172703,1.271747,0.439369,0.000242,0.245941,1.245298,0.463827,0.943908,0.133262,1.314623,0.439578,0.991884,0.138906,1.255318,0.414701,0.941870,0.307310,1.181389,0.393208,0.287265,1.201139,0.380149,0.358605,1.156391,0.338211,0.294375,1.225527,0.272314,0.246143,1.245284,0.463922,0.133267,1.314651,0.439594,0.138702,1.255302,0.414591,0.314319,1.208252,0.225240,0.286862,1.255941,0.148401,0.235646,1.288154,0.248051,0.745252,0.944840,-1.221770,1.281864,0.795877,0.187686
474,3.950000,-0.262523,-0.437462,0.317746,-0.799216,0.278910,1.249611,0.205190,0.000257,0.314468,1.206641,0.222667,0.935770,0.286209,1.255367,0.146248,0.958862,0.236052,1.286825,0.246654,0.974874,0.003447,0.327638,0.354547,-0.875750,0.311974,1.189435,0.342412,0.000198,0.307283,1.179385,0.389451,0.928970,0.287269,1.199524,0.376708,0.946403,0.358425,1.154627,0.334869,0.944244,0.294920,1.224205,0.268621,0.952976,0.552442,0.182369,0.152283,-0.798974,0.172852,1.270703,0.434851,0.000193,0.246009,1.244167,0.459456,0.961870,0.133504,1.313666,0.434898,0.972789,0.139043,1.254277,0.410199,0.932779,0.307210,1.179620,0.389593,0.287220,1.199415,0.376529,0.358541,1.154511,0.334718,0.294926,1.224197,0.268809,0.246132,1.244206,0.459537,0.133588,1.313701,0.434957,0.138829,1.254199,0.410055,0.314329,1.206821,0.222547,0.286275,1.255268,0.146361,0.236119,1.286751,0.246658,0.745237,0.944824,-1.221762,1.281868,0.795877,0.187687
475,3.958333,-0.264649,-0.443091,0.319653,-0.794641,0.278952,1.248552,0.203171,0.000198,0.314517,1.205278,0.219866,0.945874,0.285534,1.254729,0.144188,0.956606,0.236805,1.285650,0.245460,0.989841,0.002483,0.328143,0.358277,-0.874044,0.312006,1.187764,0.338888,0.000196,0.307116,1.177570,0.385876,0.930274,0.287280,1.197899,0.373154,0.948879,0.358229,1.152654,0.331339,0.944903,0.295400,1.222931,0.265183,0.954475,0.553893,0.182134,0.153497,-0.797789,0.172881,1.269840,0.430539,0.000180,0.245932,1.243155,0.455297,0.952451,0.133666,1.312925,0.430415,0.989686,0.139044,1.253442,0.405906,0.943668,0.307040,1.177794,0.386024,0.287234,1.197797,0.372983,0.358339,1.152548,0.331181,0.295411,1.222917,0.265364,0.246100,1.243160,0.455385,0.133701,1.312905,0.430424,0.138841,1.253457,0.405810,0.314421,1.205415,0.219729,0.285604,1.254624,0.144306,0.236828,1.285621,0.245476,0.745250,0.944852,-1.221772,1.281844,0.795900,0.187710
476,3.966667,-0.267174,-0.448076,0.320171,-0.790782,0.278880,1.247416,0.201134,0.000198,0.314483,1.203895,0.217092,0.942756,0.284891,1.254093,0.142144,0.958480,0.237266,1.284260,0.244167,0.985704,0.001429,0.329106,0.361855,-0.872209,0.312048,1.186065,0.335324,0.000152,0.306915,1.175742,0.382258,0.936554,0.287267,1.196251,0.369535,0.958200,0.358056,1.150665,0.327821,0.943861,0.295955,1.221601,0.261683,0.970423,0.556420,0.181071,0.154696,-0.796040,0.172918,1.268819,0.426241,0.000327,0.245859,1.241931,0.451101,0.922040,0.133899,1.312080,0.425912,0.956352,0.138995,1.252447,0.401710,0.874162,0.306812,1.175892,0.382434,0.287250,1.196203,0.369376,0.358196,1.150555,0.327685,0.295936,1.221609,0.261799,0.246115,1.242006,0.451264,0.134055,1.312077,0.425989,0.138564,1.252374,0.401459,0.314372,1.204049,0.216964,0.284969,1.253983,0.142241,0.237297,1.284220,0.244194,0.745250,0.944839,-1.221777,1.281867,0.795889,0.187701
477,3.975000,-0.269328,-0.453442,0.320897,-0.786688,0.278857,1.246323,0.199063,0.000155,0.314510,1.202570,0.214257,0.960628,0.284229,1.253478,0.140067,0.969655,0.237832,1.282920,0.242865,0.989650,0.000047,0.330045,0.365604,-0.870290,0.312038,1.184329,0.331827,0.000151,0.306649,1.173846,0.378696,0.945292,0.287195,1.194546,0.365983,0.939506,0.357826,1.148639,0.324354,0.965960,0.296484,1.220286,0.258273,0.951671,0.557083,0.180465,0.156425,-0.795376,0.173042,1.267845,0.422046,0.000327,0.245854,1.240699,0.447005,0.930281,0.134191,1.311256,0.421635,0.961804,0.139080,1.251580,0.397496,0.887762,0.306639,1.174027,0.378820,0.287149,1.194456,0.365764,0.357882,1.148557,0.324260,0.296483,1.220278,0.258466,0.246086,1.240756,0.447149,0.134317,1.311291,0.421715,0.138708,1.251483,0.397264,0.314434,1.202676,0.214169,0.284277,1.253405,0.140152,0.237859,1.282889,0.242867,0.745240,0.944806,-1.221766,1.281862,0.795874,0.187684
478,3.983333,-0.272382,-0.458787,0.320458,-0.782706,0.278791,1.245201,0.196955,0.000136,0.314513,1.201226,0.211326,0.970665,0.283597,1.252982,0.137989,0.970105,0.238264,1.281393,0.241549,0.993133,-0.000984,0.330228,0.369547,-0.868553,0.312108,1.182624,0.328208,0.000134,0.306536,1.171982,0.375020,0.943172,0.287264,1.192881,0.362353,0.959161,0.357645,1.146625,0.320683,0.954750,0.296985,1.219008,0.254774,0.971820,0.558908,0.180009,0.159240,-0.793638,0.173371,1.266906,0.417860,0.000260,0.245952,1.239403,0.443099,0.928266,0.134791,1.310555,0.417193,0.966016,0.139369,1.250761,0.393286,0.895295,0.306516,1.172188,0.375115,0.287186,1.192778,0.362253,0.357738,1.146514,0.320575,0.296991,1.219018,0.254886,0.246194,1.239453,0.443246,0.134913,1.310513,0.417237,0.138998,1.250757,0.393093,0.314467,1.201296,0.211243,0.283626,1.252926,0.138091,0.238280,1.281380,0.241531,0.745263,0.944848,-1.221777,1.281862,0.795879,0.187676
479,3.991667,-0.274884,-0.463611,0.320668,-0.778894,0.278729,1.244145,0.194891,0.000191,0.314477,1.199959,0.208528,0.964110,0.282991,1.252440,0.135954,0.968231,0.238720,1.280037,0.240191,0.981003,-0.001916,0.330272,0.373063,-0.867030,0.312104,1.180908,0.324676,0.000102,0.306379,1.170121,0.371436,0.921209,0.287269,1.191195,0.358817,0.935694,0.357416,1.144638,0.317090,0.966122,0.297354,1.217678,0.251359,0.981379,0.559713,0.180673,0.162073,-0.792345,0.173764,1.265761,0.413845,0.000264,0.246110,1.237983,0.439458,0.929898,0.135383,1.309580,0.412924,0.969141,0.139800,1.249720,0.389152,0.899164,0.306420,1.170332,0.371666,0.287190,1.191031,0.358636,0.357436,1.144556,0.316984,0.297372,1.217717,0.251420,0.246347,1.238027,0.439601,0.135494,1.309549,0.412969,0.139445,1.249710,0.388962,0.314403,1.200060,0.208457,0.283017,1.252385,0.136065,0.238767,1.279992,0.240151,0.745256,0.944844,-1.221781,1.281842,0.795876,0.187705
480,4.000000,-0.277953,-0.468639,0.320612,-0.774808,0.278609,1.243172,0.192868,0.000099,0.314368,1.198756,0.205705,0.970559,0.282326,1.252064,0.133981,0.976848,0.239133,1.278696,0.238919,0.994104,-0.003661,0.329513,0.376647,-0.865763,0.312178,1.179154,0.321224,0.000184,0.306349,1.168123,0.367915,0.916766,0.287377,1.189387,0.355407,0.936951,0.357277,1.142659,0.313458,0.948266,0.297709,1.216449,0.248116,0.977251,0.561149,0.179743,0.164688,-0.791000,0.174194,1.264567,0.409973,0.000354,0.246330,1.236411,0.435763,0.929376,0.136084,1.308618,0.408884,0.952503,0.140169,1.248672,0.385270,0.875314,0.306318,1.168278,0.368208,0.287320,1.189310,0.355174,0.357383,1.142543,0.313323,0.297693,1.216488,0.248197,0.246559,1.236482,0.435914,0.136235,1.308673,0.408987,0.139769,1.248540,0.385003,0.314313,1.198835,0.205637,0.282370,1.252001,0.134033,0.239143,1.278681,0.238934,0.745256,0.944830,-1.221773,1.281837,0.795860,0.187689
481,4.008333,-0.279051,-0.474675,0.319718,-0.771100,0.278578,1.242336,0.190737,0.000253,0.314541,1.197863,0.202780,0.970559,0.281598,1.251731,0.131888,0.976848,0.239595,1.277415,0.237542,0.994104,-0.005009,0.328911,0.380368,-0.864357,0.312199,1.177505,0.317854,0.000164,0.306256,1.166267,0.364481,0.916766,0.287435,1.187722,0.352069,0.936951,0.357063,1.140753,0.309936,0.948266,0.298042,1.215277,0.244931,0.977251,0.564056,0.178983,0.167515,-0.788508,0.174637,1.263394,0.406180,0.000392,0.246519,1.234879,0.432282,0.929376,0.136847,1.307711,0.404748,0.952503,0.140544,1.247593,0.381509,0.875314,0.306214,1.166498,0.364721,0.287382,1.187590,0.351861,0.357176,1.140614,0.309801,0.298027,1.215317,0.245036,0.246796,1.234928,0.432448,0.136969,1.307762,0.404835,0.140130,1.247487,0.381246,0.314414,1.198049,0.202607,0.281701,1.251579,0.132036,0.239616,1.277385,0.237563,0.745264,0.944832,-1.221767,1.281851,0.795891,0.187699
482,4.016667,-0.283082,-0.478543,0.320809,-0.766774,0.278384,1.241320,0.188678,0.000149,0.314169,1.196509,0.199980,0.928809,0.280987,1.251290,0.129904,0.940953,0.239996,1.276160,0.236149,0.989417,-0.007191,0.328279,0.383711,-0.863103,0.312264,1.175890,0.314505,0.000141,0.306198,1.164383,0.361050,0.916125,0.287508,1.186017,0.348752,0.936815,0.356944,1.138953,0.306409,0.944146,0.298407,1.214207,0.241809,0.971717,0.565412,0.178779,0.169070,-0.787250,0.175011,1.262242,0.402473,0.000412,0.246754,1.233547,0.428762,0.918426,0.137383,1.306690,0.400858,0.960390,0.140897,1.246491,0.377800,0.874473,0.306250,1.164554,0.361273,0.287429,1.185894,0.348540,0.357006,1.138822,0.306363,0.298374,1.214293,0.241849,0.247023,1.233595,0.428925,0.137505,1.306770,0.400956,0.140490,1.246353,0.377526,0.314099,1.196627,0.199823,0.281075,1.251159,0.130020,0.239978,1.276173,0.236187,0.745253,0.944828,-1.221773,1.281861,0.795880,0.187688
483,4.025000,-0.284593,-0.483098,0.321453,-0.763080,0.278228,1.240495,0.186692,0.000242,0.314021,1.195531,0.197339,0.947797,0.280270,1.250854,0.127964,0.951054,0.240391,1.275099,0.234775,0.988842,-0.009576,0.327316,0.387693,-0.861665,0.312320,1.174397,0.311146,0.000109,0.306130,1.162581,0.357598,0.928661,0.287592,1.184425,0.345443,0.935566,0.356771,1.137237,0.302820,0.961901,0.298787,1.213345,0.238725,0.975029,0.566136,0.177576,0.171608,-0.786453,0.175360,1.261232,0.398889,0.000430,0.246906,1.232134,0.425272,0.920435,0.137996,1.305899,0.397203,0.955995,0.141179,1.245664,0.374193,0.872409,0.306190,1.162792,0.357814,0.287489,1.184270,0.345268,0.356812,1.137124,0.302732,0.298790,1.213404,0.238775,0.247241,1.232176,0.425468,0.138118,1.305924,0.397279,0.140710,1.245595,0.373914,0.313911,1.195696,0.197185,0.280357,1.250717,0.128115,0.240412,1.275074,0.234776,0.745241,0.944816,-1.221763,1.281852,0.795883,0.187695
484,4.033333,-0.287926,-0.487317,0.322682,-0.758615,0.278080,1.239609,0.184614,0.000148,0.313719,1.194352,0.194515,0.937266,0.279636,1.250495,0.125966,0.944613,0.240886,1.273979,0.233361,0.991672,-0.011553,0.327090,0.390980,-0.860240,0.312419,1.172969,0.307877,0.000154,0.306070,1.160920,0.354247,0.923114,0.287677,1.182935,0.342181,0.936200,0.356684,1.135615,0.299425,0.962759,0.299246,1.212407,0.235655,0.980749,0.566015,0.176738,0.172610,-0.786509,0.175668,1.260223,0.395428,0.000499,0.247146,1.230925,0.421772,0.902530,0.138413,1.304983,0.393788,0.963627,0.141444,1.244761,0.370723,0.862415,0.306048,1.161097,0.354547,0.287634,1.182808,0.341996,0.356756,1.135511,0.299301,0.299240,1.212467,0.235672,0.247505,1.230944,0.421973,0.138505,1.305065,0.393871,0.140984,1.244651,0.370431,0.313651,1.194470,0.194345,0.279731,1.250354,0.126089,0.240860,1.274002,0.233405,0.745260,0.944832,-1.221779,1.281856,0.795873,0.187703
485,4.041667,-0.289031,-0.491824,0.322791,-0.755233,0.277996,1.238876,0.182572,0.000182,0.313687,1.193528,0.191844,0.945599,0.279004,1.250138,0.123983,0.947493,0.241295,1.272962,0.231890,0.986002,-0.013541,0.326659,0.394836,-0.858613,0.312451,1.171631,0.304692,0.000135,0.305939,1.159332,0.350974,0.912846,0.287713,1.181543,0.339015,0.942840,0.356484,1.134039,0.296082,0.955754,0.299669,1.211610,0.232698,0.984341,0.566744,0.174913,0.173695,-0.786153,0.175870,1.259263,0.391980,0.000470,0.247273,1.229683,0.418213,0.897003,0.138799,1.304177,0.390382,0.962827,0.141539,1.243931,0.367344,0.860866,0.305943,1.159505,0.351241,0.287642,1.181419,0.338867,0.356546,1.133942,0.295958,0.299676,1.211663,0.232709,0.247635,1.229724,0.418425,0.138927,1.304209,0.390463,0.141034,1.243854,0.367042,0.313597,1.193670,0.191697,0.279116,1.249989,0.124045,0.241275,1.272969,0.231971,0.745230,0.944808,-1.221759,1.281844,0.795863,0.187691
486,4.050000,-0.291546,-0.496313,0.323817,-0.750877,0.277921,1.238148,0.180495,0.000166,0.313509,1.192576,0.189036,0.944195,0.278391,1.249888,0.121992,0.950807,0.241863,1.271981,0.230456,0.978994,-0.015939,0.326323,0.398584,-0.856966,0.312523,1.170343,0.301519,0.000127,0.305828,1.157766,0.347700,0.920465,0.287767,1.180171,0.335853,0.948665,0.356343,1.132540,0.292751,0.957509,0.300153,1.210894,0.229773,0.986507,0.564211,0.173642,0.175888,-0.787768,0.176028,1.258334,0.388650,0.000377,0.247307,1.228324,0.414732,0.894552,0.139113,1.303385,0.387338,0.961117,0.141665,1.243293,0.363880,0.851400,0.305842,1.157925,0.347924,0.287673,1.180072,0.335741,0.356415,1.132440,0.292626,0.300164,1.210936,0.229788,0.247597,1.228360,0.414903,0.139228,1.303406,0.387409,0.141247,1.243233,0.363630,0.313425,1.192712,0.188882,0.278493,1.249743,0.122086,0.241846,1.271990,0.230513,0.745233,0.944807,-1.221766,1.281846,0.795895,0.187700
487,4.058333,-0.291826,-0.501428,0.323774,-0.747381,0.277887,1.237496,0.178613,0.000182,0.313588,1.191894,0.186499,0.944595,0.277711,1.249576,0.120178,0.949857,0.242362,1.271019,0.229162,0.985080,-0.017721,0.326396,0.402284,-0.855172,0.312551,1.169155,0.298491,0.000139,0.305652,1.156371,0.344585,0.931334,0.287770,1.178959,0.332814,0.955734,0.356143,1.131111,0.289628,0.956258,0.300637,1.210177,0.226936,0.988287,0.562575,0.172553,0.178479,-0.788594,0.176166,1.257537,0.385308,0.000475,0.247271,1.227085,0.411351,0.915188,0.139453,1.302757,0.384157,0.965603,0.141774,1.242768,0.360415,0.877382,0.305665,1.156551,0.344810,0.287665,1.178857,0.332685,0.356233,1.130989,0.289495,0.300643,1.210222,0.226973,0.247609,1.227066,0.411527,0.139493,1.302862,0.384222,0.141396,1.242674,0.360170,0.313499,1.192040,0.186323,0.277830,1.249409,0.120277,0.242334,1.271038,0.229234,0.745252,0.944827,-1.221774,1.281848,0.795902,0.187709
488,4.066667,-0.293512,-0.506227,0.323099,-0.743768,0.277879,1.236916,0.176746,0.000161,0.313640,1.191242,0.183915,0.945706,0.277162,1.249486,0.118420,0.950117,0.242834,1.270018,0.227904,0.984282,-0.019850,0.326532,0.405432,-0.853585,0.312602,1.167942,0.295467,0.000131,0.305503,1.154935,0.341469,0.932041,0.287774,1.177684,0.329775,0.954246,0.356018,1.129719,0.286515,0.949752,0.301111,1.209430,0.224112,0.980265,0.562913,0.171167,0.180309,-0.788238,0.176323,1.256643,0.382193,0.000399,0.247288,1.225853,0.408222,0.910806,0.139823,1.302036,0.381056,0.979439,0.141859,1.242041,0.357302,0.893909,0.305486,1.155134,0.341653,0.287693,1.177577,0.329650,0.356112,1.129605,0.286379,0.301116,1.209451,0.224187,0.247603,1.225841,0.408389,0.139874,1.302081,0.381102,0.141494,1.242004,0.357088,0.313557,1.191375,0.183764,0.277265,1.249341,0.118509,0.242815,1.270031,0.227962,0.745225,0.944795,-1.221754,1.281848,0.795886,0.187705
489,4.075000,-0.295784,-0.510383,0.322689,-0.740197,0.277850,1.236396,0.174988,0.000166,0.313595,1.190609,0.181476,0.949220,0.276682,1.249468,0.116779,0.951663,0.243273,1.269112,0.226709,0.973809,-0.022010,0.325608,0.409269,-0.852053,0.312606,1.166785,0.292555,0.000094,0.305377,1.153502,0.338457,0.940050,0.287805,1.176444,0.326905,0.957615,0.355789,1.128350,0.283378,0.963919,0.301453,1.208843,0.221480,0.986086,0.562672,0.171349,0.182617,-0.787839,0.176520,1.255650,0.379020,0.000381,0.247296,1.224595,0.405248,0.900797,0.140182,1.301171,0.377799,0.989928,0.142082,1.241184,0.354012,0.893821,0.305405,1.153672,0.338624,0.287710,1.176325,0.326830,0.355817,1.128295,0.283248,0.301493,1.208849,0.221518,0.247647,1.224567,0.405431,0.140218,1.301163,0.377815,0.141706,1.241220,0.353819,0.313523,1.190728,0.181328,0.276794,1.249319,0.116830,0.243236,1.269139,0.226804,0.745219,0.944795,-1.221767,1.281866,0.795857,0.187684
490,4.083333,-0.298112,-0.514092,0.321846,-0.737057,0.277855,1.235922,0.173254,0.000183,0.313598,1.190047,0.179111,0.942567,0.276311,1.249492,0.115168,0.948266,0.243658,1.268225,0.225484,0.978288,-0.024087,0.325214,0.412231,-0.850718,0.312687,1.165723,0.289818,0.000095,0.305313,1.152206,0.335629,0.934565,0.287871,1.175299,0.324181,0.952774,0.355703,1.127137,0.280493,0.974585,0.301861,1.208248,0.218972,0.989898,0.562776,0.170658,0.185029,-0.787352,0.176718,1.254754,0.376149,0.000406,0.247297,1.223351,0.402490,0.917590,0.140601,1.300449,0.374881,0.969936,0.142255,1.240462,0.351075,0.891218,0.305350,1.152326,0.335859,0.287813,1.175189,0.324039,0.355701,1.127101,0.280397,0.301887,1.208277,0.218983,0.247586,1.223349,0.402650,0.140667,1.300523,0.374949,0.141896,1.240384,0.350843,0.313503,1.190195,0.178962,0.276428,1.249333,0.115230,0.243636,1.268235,0.225568,0.745241,0.944815,-1.221766,1.281863,0.795856,0.187699
491,4.091667,-0.300020,-0.517431,0.321183,-0.734230,0.277861,1.235509,0.171604,0.000166,0.313600,1.189565,0.176902,0.945836,0.275967,1.249506,0.113630,0.948775,0.244014,1.267456,0.224281,0.975544,-0.026606,0.324462,0.414613,-0.849772,0.312762,1.164754,0.287192,0.000084,0.305285,1.150964,0.332904,0.945456,0.287931,1.174185,0.321584,0.949263,0.355667,1.126094,0.277671,0.980774,0.302163,1.207773,0.216609,0.984088,0.563981,0.170700,0.186416,-0.786153,0.176893,1.253711,0.373199,0.000310,0.247337,1.222170,0.399740,0.916337,0.140915,1.299509,0.371746,0.976575,0.142428,1.239452,0.348110,0.895673,0.305345,1.151089,0.333073,0.287872,1.174073,0.321426,0.355642,1.126069,0.277603,0.302188,1.207786,0.216667,0.247628,1.222175,0.399905,0.140994,1.299465,0.371771,0.142058,1.239496,0.347921,0.313521,1.189695,0.176749,0.276083,1.249349,0.113691,0.243981,1.267480,0.224370,0.745228,0.944810,-1.221764,1.281865,0.795882,0.187688
492,4.100000,-0.301406,-0.520742,0.320437,-0.731644,0.277886,1.235175,0.170009,0.000193,0.313656,1.189197,0.174787,0.937189,0.275633,1.249548,0.112139,0.939779,0.244368,1.266779,0.223100,0.972359,-0.027979,0.323660,0.416691,-0.849017,0.312850,1.163950,0.284711,0.000111,0.305322,1.149983,0.330361,0.925294,0.288045,1.173310,0.319140,0.944745,0.355633,1.125193,0.275027,0.961245,0.302402,1.207312,0.214316,0.983469,0.562944,0.171078,0.187767,-0.786492,0.177053,1.253006,0.370567,0.000451,0.247395,1.221318,0.397203,0.902465,0.141135,1.298852,0.369135,0.970578,0.142631,1.238848,0.345363,0.874587,0.305346,1.150174,0.330589,0.287962,1.173175,0.318986,0.355670,1.125116,0.274898,0.302424,1.207336,0.214374,0.247735,1.221316,0.397394,0.141213,1.298908,0.369203,0.142208,1.238788,0.345100,0.313568,1.189344,0.174603,0.275766,1.249364,0.112222,0.244327,1.266811,0.223198,0.745258,0.944838,-1.221771,1.281853,0.795871,0.187689
493,4.108333,-0.303290,-0.523260,0.320096,-0.729214,0.277845,1.234784,0.168475,0.000142,0.313568,1.188725,0.172797,0.950382,0.275337,1.249519,0.110707,0.949854,0.244630,1.266109,0.221922,0.983219,-0.031236,0.323511,0.417755,-0.848438,0.312885,1.163162,0.282263,0.000106,0.305228,1.148906,0.327802,0.892321,0.287986,1.172307,0.316682,0.896831,0.355688,1.124461,0.272451,0.964908,0.302639,1.206974,0.212117,0.967359,0.563448,0.171167,0.188752,-0.785876,0.177282,1.252240,0.367888,0.000376,0.247531,1.220454,0.394650,0.919280,0.141450,1.298151,0.366356,0.969401,0.142866,1.238117,0.342656,0.887197,0.305405,1.149218,0.328040,0.287812,1.172038,0.316422,0.355635,1.124370,0.272357,0.302685,1.207019,0.212231,0.247809,1.220469,0.394814,0.141543,1.298192,0.366425,0.142487,1.238057,0.342418,0.313512,1.188828,0.172638,0.275429,1.249380,0.110818,0.244596,1.266144,0.221968,0.745237,0.944817,-1.221766,1.281853,0.795895,0.187703
