Format Version,1.23,Take Name,Take 2019-12-12 12.36.13 PM_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-12 12.37.31.575 下午,Total Frames in Take,1182,Total Exported Frames,1182,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
484,4.033333,-0.120982,-0.256757,0.253118,-0.924863,0.242874,1.301058,0.231341,0.000140,0.275324,1.276366,0.273217,0.949421,0.270410,1.290495,0.179468,0.952806,0.182889,1.336312,0.241337,0.979204,-0.058392,0.472416,0.257176,-0.840996,0.233140,1.273897,0.409872,0.000173,0.215506,1.264422,0.453860,0.904339,0.197415,1.279953,0.433858,0.930615,0.284895,1.248537,0.420090,0.930728,0.234743,1.302675,0.331678,0.953114,0.055087,0.440539,0.236329,-0.864314,0.038824,1.310987,0.487840,0.000513,0.097996,1.277994,0.533355,0.915916,-0.014025,1.335434,0.486000,0.947226,0.032502,1.319535,0.444164,0.865938,0.215426,1.264762,0.453935,0.197370,1.279720,0.433717,0.285057,1.248397,0.420014,0.234706,1.302711,0.331820,0.098059,1.277910,0.533777,-0.013896,1.335338,0.486280,0.032284,1.319735,0.443389,0.275302,1.276399,0.273057,0.270484,1.290437,0.179580,0.182839,1.336337,0.241386,0.745267,0.944860,-1.221768,1.281866,0.795864,0.187673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4.041667,-0.127116,-0.254057,0.249653,-0.925727,0.242448,1.300585,0.231433,0.000196,0.274580,1.275508,0.273325,0.958574,0.270500,1.290705,0.179703,0.963429,0.182263,1.335543,0.241271,0.981459,-0.067881,0.471035,0.255540,-0.841556,0.231559,1.271217,0.410213,0.000237,0.213949,1.260867,0.454012,0.910563,0.195712,1.276476,0.434205,0.930971,0.283598,1.246337,0.420168,0.943183,0.232978,1.301188,0.332465,0.962388,0.045392,0.440623,0.237288,-0.864572,0.036720,1.304974,0.488042,0.000484,0.095915,1.271597,0.533247,0.891342,-0.016292,1.329079,0.486386,0.919413,0.030536,1.314245,0.444494,0.792661,0.213968,1.261227,0.454110,0.195538,1.276265,0.433948,0.283847,1.246117,0.420141,0.232886,1.301251,0.332649,0.095996,1.271500,0.533654,-0.016174,1.328990,0.486627,0.030314,1.314450,0.443789,0.274528,1.275567,0.273123,0.270611,1.290622,0.179822,0.182207,1.335565,0.241353,0.745263,0.944830,-1.221769,1.281844,0.795872,0.187705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4.050000,-0.131234,-0.252515,0.246611,-0.926389,0.242014,1.300058,0.231560,0.000204,0.273982,1.274747,0.273438,0.945642,0.270411,1.290701,0.179921,0.954396,0.181649,1.334724,0.241322,0.974562,-0.077129,0.471133,0.253693,-0.841264,0.230209,1.268491,0.410581,0.000182,0.212487,1.257332,0.454136,0.906638,0.194175,1.273001,0.434446,0.906084,0.282481,1.244082,0.420479,0.916685,0.231691,1.299550,0.333263,0.946323,0.034230,0.440768,0.238333,-0.864725,0.034716,1.298822,0.488288,0.000468,0.093936,1.265018,0.533141,0.893337,-0.018482,1.322528,0.486821,0.929305,0.028692,1.308920,0.444901,0.808173,0.212450,1.257712,0.454298,0.194046,1.272743,0.434224,0.282693,1.243901,0.420384,0.231651,1.299606,0.333414,0.093978,1.264932,0.533535,-0.018322,1.322415,0.487070,0.028465,1.309139,0.444207,0.273944,1.274800,0.273232,0.270551,1.290601,0.180033,0.181551,1.334769,0.241417,0.745249,0.944809,-1.221752,1.281851,0.795883,0.187694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4.058333,-0.135082,-0.250940,0.242986,-0.927222,0.241545,1.299432,0.231729,0.000201,0.273375,1.273940,0.273602,0.946086,0.270305,1.290623,0.180195,0.948572,0.180956,1.333733,0.241391,0.964176,-0.086142,0.470468,0.252453,-0.841134,0.228836,1.265743,0.411027,0.000235,0.211073,1.253772,0.454349,0.896202,0.192669,1.269528,0.434815,0.908929,0.281328,1.241749,0.420775,0.926379,0.230274,1.297924,0.334168,0.958521,0.024413,0.439584,0.238487,-0.865618,0.032717,1.292709,0.488593,0.000592,0.092150,1.258632,0.532954,0.898420,-0.020683,1.315973,0.487444,0.920784,0.026683,1.303523,0.445381,0.809309,0.210895,1.254061,0.454440,0.192692,1.269360,0.434636,0.281536,1.241641,0.420660,0.230220,1.297917,0.334372,0.092261,1.258510,0.533345,-0.020680,1.315918,0.487728,0.026562,1.303715,0.444642,0.273332,1.273998,0.273395,0.270430,1.290530,0.180314,0.180876,1.333766,0.241479,0.745257,0.944824,-1.221769,1.281862,0.795856,0.187688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4.066667,-0.138458,-0.249305,0.239274,-0.928130,0.241101,1.298816,0.232052,0.000188,0.272807,1.273192,0.273939,0.953544,0.270221,1.290522,0.180634,0.956708,0.180276,1.332734,0.241584,0.967524,-0.094301,0.468878,0.251068,-0.841561,0.227566,1.263087,0.411402,0.000232,0.209878,1.250360,0.454539,0.894077,0.191332,1.266178,0.435189,0.904986,0.280296,1.239518,0.420904,0.931683,0.228759,1.296289,0.334975,0.933561,0.015359,0.439016,0.237909,-0.866273,0.030869,1.286554,0.488871,0.000508,0.090497,1.252344,0.532866,0.904641,-0.022741,1.309340,0.487932,0.937050,0.024850,1.297979,0.445814,0.829806,0.209839,1.250778,0.454597,0.191293,1.265917,0.434916,0.280489,1.239326,0.420886,0.228641,1.296332,0.335209,0.090595,1.252230,0.533217,-0.022718,1.309280,0.488175,0.024721,1.298165,0.445172,0.272747,1.273255,0.273775,0.270357,1.290433,0.180695,0.180204,1.332759,0.241689,0.745248,0.944817,-1.221757,1.281838,0.795876,0.187708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4.075000,-0.141674,-0.248332,0.236166,-0.928701,0.240756,1.298196,0.232397,0.000192,0.272380,1.272415,0.274249,0.954396,0.270140,1.290378,0.181055,0.949420,0.179747,1.331794,0.241888,0.957651,-0.103571,0.468489,0.249516,-0.841150,0.226292,1.260325,0.411830,0.000260,0.208549,1.246781,0.454695,0.906227,0.189917,1.262669,0.435487,0.940791,0.279238,1.237210,0.421243,0.927476,0.227464,1.294639,0.335896,0.943111,0.004997,0.438284,0.235406,-0.867448,0.029052,1.280272,0.489181,0.000520,0.089046,1.246190,0.532777,0.915267,-0.024869,1.302319,0.488466,0.933631,0.022979,1.292306,0.446298,0.842377,0.208338,1.247088,0.454732,0.189959,1.262506,0.435320,0.279487,1.237086,0.421161,0.227380,1.294627,0.336107,0.089145,1.246082,0.533083,-0.024915,1.302280,0.488725,0.022925,1.292463,0.445690,0.272344,1.272467,0.274078,0.270301,1.290273,0.181119,0.179628,1.331843,0.241998,0.745265,0.944811,-1.221773,1.281859,0.795893,0.187708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4.083333,-0.145323,-0.247341,0.232595,-0.929303,0.240447,1.297563,0.232755,0.000231,0.271992,1.271604,0.274556,0.950573,0.270117,1.290293,0.181497,0.940735,0.179231,1.330792,0.242212,0.946902,-0.111729,0.467407,0.248152,-0.841111,0.225109,1.257645,0.412246,0.000231,0.207397,1.243366,0.454885,0.936325,0.188652,1.259313,0.435835,0.954655,0.278263,1.234948,0.421497,0.933246,0.226122,1.292955,0.336766,0.940959,-0.006435,0.437789,0.232037,-0.868596,0.027313,1.274072,0.489455,0.000505,0.087713,1.240235,0.532680,0.905485,-0.026960,1.295243,0.488923,0.936558,0.021186,1.286739,0.446763,0.829990,0.207250,1.243574,0.454889,0.188654,1.259245,0.435667,0.278503,1.234841,0.421447,0.226025,1.292924,0.336980,0.087810,1.240114,0.533026,-0.026936,1.295175,0.489166,0.021059,1.286942,0.446127,0.271970,1.271653,0.274366,0.270307,1.290171,0.181570,0.179071,1.330860,0.242334,0.745289,0.944859,-1.221766,1.281880,0.795891,0.187688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4.091667,-0.149553,-0.245633,0.229495,-0.929855,0.240143,1.296890,0.233071,0.000156,0.271514,1.270687,0.274850,0.962174,0.270161,1.290155,0.181942,0.959396,0.178754,1.329830,0.242420,0.966234,-0.119922,0.465771,0.246511,-0.841373,0.224004,1.254955,0.412644,0.000240,0.206391,1.239929,0.455067,0.910093,0.187499,1.255918,0.436198,0.939800,0.277390,1.232720,0.421680,0.932667,0.224734,1.291252,0.337631,0.946612,-0.020112,0.438099,0.228030,-0.869291,0.025792,1.267949,0.490002,0.000203,0.086568,1.234412,0.532933,0.956895,-0.028876,1.288081,0.489539,0.978364,0.019683,1.281354,0.447533,0.947022,0.206193,1.240225,0.455115,0.187546,1.255757,0.436024,0.277622,1.232602,0.421608,0.224649,1.291241,0.337827,0.086655,1.234345,0.533066,-0.028800,1.288063,0.489503,0.019515,1.281440,0.447437,0.271486,1.270732,0.274709,0.270289,1.290072,0.181998,0.178659,1.329866,0.242508,0.745225,0.944780,-1.221752,1.281843,0.795887,0.187716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4.100000,-0.153215,-0.244610,0.226754,-0.930201,0.239846,1.296291,0.233324,0.000185,0.271109,1.269869,0.275047,0.953437,0.270118,1.290038,0.182285,0.956892,0.178311,1.328966,0.242641,0.968448,-0.127610,0.463899,0.244737,-0.841794,0.222929,1.252320,0.413011,0.000231,0.205454,1.236593,0.455236,0.933460,0.186402,1.252603,0.436548,0.949471,0.276548,1.230555,0.421817,0.932263,0.223313,1.289529,0.338444,0.944816,-0.031543,0.437618,0.222649,-0.870588,0.024164,1.261617,0.490500,0.000217,0.085457,1.228644,0.533133,0.949474,-0.030893,1.280659,0.490148,0.992979,0.017929,1.275548,0.448219,0.949460,0.205279,1.236790,0.455269,0.186445,1.252538,0.436361,0.276793,1.230445,0.421782,0.223200,1.289508,0.338632,0.085571,1.228564,0.533279,-0.030914,1.280661,0.490167,0.017838,1.275625,0.448056,0.271058,1.269934,0.274880,0.270249,1.289950,0.182355,0.178235,1.328988,0.242739,0.745285,0.944848,-1.221776,1.281851,0.795884,0.187711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,4.108333,-0.156749,-0.243115,0.223394,-0.930817,0.239479,1.295682,0.233544,0.000184,0.270619,1.269089,0.275251,0.955781,0.270068,1.289936,0.182634,0.951242,0.177750,1.328021,0.242748,0.958989,-0.135668,0.461339,0.243521,-0.842294,0.221890,1.249624,0.413313,0.000256,0.204604,1.233145,0.455329,0.924022,0.185376,1.249208,0.436868,0.952557,0.275737,1.228302,0.421799,0.932779,0.221842,1.287843,0.339257,0.935540,-0.038991,0.437419,0.217520,-0.871682,0.022815,1.255213,0.490820,0.000472,0.084529,1.222859,0.533319,0.921238,-0.032539,1.273377,0.490497,0.942270,0.016455,1.269402,0.448644,0.860260,0.204436,1.233396,0.455300,0.185406,1.249115,0.436705,0.275979,1.228192,0.421760,0.221732,1.287801,0.339486,0.084633,1.222746,0.533594,-0.032583,1.273328,0.490719,0.016395,1.269573,0.448115,0.270596,1.269139,0.275082,0.270219,1.289836,0.182707,0.177627,1.328068,0.242846,0.745282,0.944860,-1.221764,1.281859,0.795867,0.187687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4.116667,-0.161020,-0.241294,0.220498,-0.931252,0.239135,1.295131,0.233720,0.000190,0.270086,1.268279,0.275401,0.962878,0.270066,1.289903,0.182961,0.953188,0.177252,1.327211,0.242797,0.955252,-0.144572,0.458906,0.242001,-0.842579,0.220874,1.246916,0.413656,0.000260,0.203768,1.229621,0.455416,0.937650,0.184360,1.245731,0.437185,0.950030,0.274962,1.226096,0.421852,0.928909,0.220406,1.286216,0.340170,0.928383,-0.051332,0.436747,0.213043,-0.872485,0.021582,1.248955,0.491537,0.000513,0.083744,1.217024,0.533700,0.911769,-0.034106,1.266069,0.491315,0.946023,0.015107,1.263773,0.449594,0.861496,0.203626,1.229826,0.455415,0.184345,1.245690,0.436990,0.275223,1.225999,0.421793,0.220300,1.286150,0.340427,0.083889,1.216890,0.533993,-0.034177,1.266030,0.491515,0.015035,1.263954,0.449076,0.270076,1.268317,0.275257,0.270220,1.289807,0.183009,0.177112,1.327266,0.242895,0.745247,0.944822,-1.221759,1.281847,0.795860,0.187703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4.125000,-0.165861,-0.239320,0.217417,-0.931636,0.238781,1.294639,0.233827,0.000211,0.269520,1.267481,0.275467,0.955305,0.270081,1.289984,0.183239,0.947794,0.176742,1.326452,0.242776,0.952725,-0.153103,0.455178,0.241462,-0.843249,0.219890,1.244136,0.413985,0.000264,0.203072,1.226024,0.455516,0.933213,0.183453,1.242216,0.437585,0.951702,0.274207,1.223742,0.421721,0.926709,0.218826,1.284562,0.341119,0.929437,-0.063833,0.435017,0.211045,-0.873010,0.020536,1.242465,0.492298,0.000478,0.083085,1.210588,0.533928,0.930343,-0.035399,1.258755,0.492309,0.937973,0.013922,1.258053,0.450658,0.878133,0.202936,1.226254,0.455503,0.183419,1.242157,0.437404,0.274476,1.223641,0.421660,0.218725,1.284495,0.341373,0.083203,1.210479,0.534155,-0.035521,1.258720,0.492522,0.013928,1.258203,0.450194,0.269512,1.267528,0.275295,0.270244,1.289877,0.183314,0.176592,1.326509,0.242877,0.745251,0.944815,-1.221760,1.281829,0.795879,0.187715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,4.133333,-0.169252,-0.237529,0.214734,-0.932107,0.238438,1.294217,0.233965,0.000197,0.269011,1.266873,0.275604,0.955305,0.270051,1.289993,0.183533,0.947794,0.176252,1.325785,0.242757,0.952725,-0.160204,0.452033,0.240220,-0.843976,0.218952,1.241269,0.414208,0.000221,0.202406,1.222489,0.455550,0.933213,0.182589,1.238703,0.437859,0.951702,0.273485,1.221321,0.421581,0.926709,0.217329,1.282564,0.341840,0.929437,-0.076883,0.432416,0.210198,-0.873454,0.019733,1.236064,0.493365,0.000335,0.082680,1.204071,0.534301,0.930343,-0.036414,1.251601,0.493704,0.937973,0.012934,1.252520,0.452090,0.878133,0.202254,1.222739,0.455584,0.182539,1.238577,0.437746,0.273736,1.221232,0.421489,0.217280,1.282533,0.342009,0.082796,1.203994,0.534427,-0.036566,1.251605,0.493815,0.012969,1.252594,0.451851,0.269051,1.266891,0.275451,0.270152,1.289911,0.183639,0.176114,1.325847,0.242805,0.745251,0.944818,-1.221763,1.281843,0.795916,0.187730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4.141667,-0.173521,-0.235881,0.212176,-0.932326,0.238079,1.293735,0.234005,0.000228,0.268471,1.266111,0.275593,0.960097,0.269997,1.290005,0.183727,0.958159,0.175770,1.325088,0.242695,0.960355,-0.167048,0.447495,0.239760,-0.845197,0.218101,1.238525,0.414542,0.000221,0.201947,1.219064,0.455724,0.926374,0.181890,1.235325,0.438349,0.955913,0.272850,1.218976,0.421369,0.929730,0.215718,1.280733,0.342725,0.955415,-0.086431,0.428713,0.209563,-0.874539,0.019140,1.229517,0.494345,0.000461,0.082553,1.197470,0.534511,0.952941,-0.037164,1.244460,0.495136,0.953121,0.012031,1.246620,0.453387,0.936619,0.201773,1.219264,0.455725,0.181982,1.235266,0.438165,0.273045,1.218888,0.421349,0.215599,1.280684,0.342929,0.082712,1.197337,0.534755,-0.037255,1.244427,0.495289,0.011966,1.246789,0.452978,0.268529,1.266126,0.275421,0.270103,1.289914,0.183854,0.175610,1.325162,0.242741,0.745259,0.944824,-1.221754,1.281861,0.795882,0.187700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,4.150000,-0.177029,-0.234510,0.208954,-0.932740,0.237678,1.293210,0.234087,0.000205,0.267959,1.265404,0.275634,0.954394,0.269879,1.289979,0.183955,0.952845,0.175196,1.324247,0.242671,0.954347,-0.174951,0.443964,0.237002,-0.846237,0.217308,1.235629,0.414816,0.000240,0.201509,1.215452,0.455791,0.933613,0.181197,1.231652,0.438659,0.946515,0.272329,1.216736,0.421288,0.946334,0.214196,1.278676,0.343527,0.939719,-0.099331,0.424575,0.209103,-0.875297,0.018799,1.223094,0.495628,0.000297,0.082721,1.190925,0.534878,0.920134,-0.037691,1.237285,0.496901,0.954805,0.011365,1.241073,0.455104,0.888120,0.201332,1.215834,0.455873,0.181278,1.231422,0.438431,0.272491,1.216629,0.421206,0.214120,1.278644,0.343759,0.082841,1.190843,0.535005,-0.037799,1.237281,0.496982,0.011355,1.241158,0.454895,0.268000,1.265425,0.275482,0.269989,1.289893,0.184054,0.175049,1.324311,0.242725,0.745266,0.944839,-1.221756,1.281857,0.795911,0.187716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4.158333,-0.181135,-0.232959,0.206441,-0.932900,0.237269,1.292673,0.234176,0.000203,0.267382,1.264598,0.275665,0.960381,0.269755,1.289923,0.184200,0.957241,0.174668,1.323498,0.242664,0.957534,-0.183020,0.440320,0.235422,-0.846876,0.216467,1.232781,0.415071,0.000290,0.201000,1.211863,0.455800,0.892793,0.180462,1.228065,0.438939,0.916436,0.271716,1.214431,0.421157,0.947276,0.212691,1.276766,0.344388,0.938381,-0.111527,0.419810,0.208104,-0.876364,0.018587,1.216654,0.496836,0.000194,0.083096,1.184487,0.535116,0.951706,-0.038083,1.230047,0.498641,0.966260,0.010746,1.235427,0.456753,0.943314,0.200718,1.212061,0.455729,0.180555,1.228022,0.438852,0.271983,1.214376,0.421094,0.212601,1.276675,0.344605,0.083180,1.184437,0.535187,-0.038173,1.230049,0.498689,0.010754,1.235476,0.456633,0.267425,1.264623,0.275501,0.269855,1.289836,0.184317,0.174529,1.323558,0.242711,0.745268,0.944831,-1.221771,1.281847,0.795885,0.187708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4.166667,-0.184715,-0.231306,0.203005,-0.933363,0.236920,1.292103,0.234321,0.000166,0.266905,1.263851,0.275781,0.957191,0.269718,1.289865,0.184523,0.955787,0.174136,1.322594,0.242658,0.960105,-0.190380,0.435901,0.234095,-0.847907,0.215812,1.229976,0.415443,0.000313,0.200756,1.208364,0.455964,0.912162,0.179968,1.224559,0.439405,0.966477,0.271283,1.212149,0.421048,0.930002,0.211243,1.274830,0.345357,0.937112,-0.122091,0.414622,0.206159,-0.877884,0.018451,1.210215,0.498175,0.000173,0.083621,1.178254,0.535496,0.969906,-0.038389,1.222771,0.500536,0.974390,0.010121,1.229621,0.458493,0.967660,0.200478,1.208602,0.455873,0.180062,1.224491,0.439318,0.271533,1.212099,0.420975,0.211161,1.274719,0.345605,0.083694,1.178214,0.535549,-0.038484,1.222773,0.500583,0.010143,1.229660,0.458393,0.266919,1.263897,0.275602,0.269806,1.289780,0.184653,0.174038,1.322631,0.242708,0.745249,0.944815,-1.221756,1.281866,0.795877,0.187695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,4.175000,-0.188842,-0.229816,0.200493,-0.933448,0.236586,1.291541,0.234473,0.000203,0.266411,1.263015,0.275861,0.953764,0.269658,1.289786,0.184837,0.955401,0.173689,1.321821,0.242719,0.971057,-0.197988,0.431197,0.233363,-0.848771,0.215246,1.227203,0.415770,0.000281,0.200607,1.204871,0.456052,0.905861,0.179577,1.221087,0.439824,0.963738,0.270919,1.209860,0.420854,0.933756,0.209878,1.272993,0.346348,0.929071,-0.133899,0.409077,0.203889,-0.879293,0.018550,1.203875,0.499674,0.000078,0.084422,1.172178,0.535974,0.975385,-0.038466,1.215481,0.502598,0.973650,0.009694,1.223966,0.460450,0.972593,0.200323,1.205078,0.456023,0.179734,1.221035,0.439680,0.271127,1.209814,0.420793,0.209783,1.272892,0.346584,0.084507,1.172160,0.535970,-0.038574,1.215526,0.502553,0.009716,1.223939,0.460498,0.266459,1.263049,0.275674,0.269744,1.289695,0.184986,0.173559,1.321876,0.242758,0.745239,0.944804,-1.221764,1.281856,0.795895,0.187702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4.183333,-0.192516,-0.228275,0.197807,-0.933649,0.236236,1.290976,0.234615,0.000206,0.265916,1.262228,0.275954,0.950946,0.269583,1.289682,0.185149,0.951338,0.173209,1.321017,0.242741,0.963534,-0.204617,0.425866,0.232452,-0.850139,0.214664,1.224415,0.416092,0.000261,0.200526,1.201440,0.456191,0.911613,0.179224,1.217644,0.440308,0.945003,0.270542,1.207572,0.420586,0.944694,0.208367,1.271006,0.347283,0.931538,-0.141608,0.403207,0.201064,-0.881445,0.018815,1.197518,0.501128,0.000159,0.085412,1.166262,0.536475,0.978397,-0.038328,1.208298,0.504666,0.968664,0.009360,1.217994,0.462244,0.985111,0.200269,1.201597,0.456189,0.179305,1.217628,0.440172,0.270798,1.207528,0.420516,0.208278,1.270913,0.347490,0.085498,1.166217,0.536530,-0.038406,1.208304,0.504690,0.009353,1.218032,0.462166,0.265966,1.262249,0.275809,0.269688,1.289596,0.185246,0.173056,1.321081,0.242790,0.745231,0.944775,-1.221757,1.281869,0.795878,0.187686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4.191667,-0.197485,-0.227018,0.196633,-0.933166,0.235953,1.290345,0.234731,0.000167,0.265424,1.261182,0.275929,0.959534,0.269523,1.289495,0.185407,0.959917,0.172911,1.320356,0.242856,0.969667,-0.211457,0.420303,0.232057,-0.851341,0.214262,1.221613,0.416418,0.000293,0.200626,1.197973,0.456304,0.917452,0.179061,1.214186,0.440791,0.952941,0.270324,1.205236,0.420290,0.938232,0.207036,1.269057,0.348287,0.928018,-0.150385,0.397771,0.197704,-0.883219,0.019246,1.191270,0.502696,0.000157,0.086545,1.160531,0.537157,0.973386,-0.038029,1.201123,0.506756,0.980076,0.009224,1.212157,0.464174,0.976909,0.200350,1.198153,0.456290,0.179176,1.214164,0.440644,0.270555,1.205206,0.420207,0.206956,1.268934,0.348535,0.086626,1.160488,0.537210,-0.038104,1.201124,0.506785,0.009217,1.212198,0.464092,0.265462,1.261214,0.275775,0.269596,1.289417,0.185527,0.172803,1.320401,0.242891,0.745245,0.944806,-1.221749,1.281845,0.795923,0.187727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4.200000,-0.201945,-0.225132,0.195034,-0.933004,0.235621,1.289687,0.234792,0.000191,0.264856,1.260185,0.275916,0.954586,0.269479,1.289255,0.185659,0.954588,0.172528,1.319622,0.242800,0.964672,-0.217879,0.414254,0.231005,-0.852971,0.213875,1.218767,0.416656,0.000266,0.200818,1.194502,0.456360,0.913992,0.178957,1.210674,0.441223,0.963818,0.270135,1.202937,0.419869,0.932280,0.205588,1.266954,0.349171,0.944941,-0.159492,0.391999,0.194516,-0.884908,0.019906,1.185018,0.504486,0.000136,0.087908,1.154791,0.538008,0.984786,-0.037482,1.193928,0.509091,0.972750,0.009294,1.206334,0.466360,0.978373,0.200547,1.194713,0.456348,0.179032,1.210603,0.441123,0.270390,1.202891,0.419788,0.205519,1.266869,0.349362,0.087960,1.154770,0.538030,-0.037581,1.193923,0.509138,0.009338,1.206360,0.466291,0.264897,1.260224,0.275743,0.269567,1.289164,0.185789,0.172403,1.319672,0.242843,0.745245,0.944826,-1.221759,1.281868,0.795871,0.187682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4.208333,-0.207065,-0.223139,0.194307,-0.932512,0.235312,1.289037,0.234779,0.000207,0.264252,1.259096,0.275795,0.946281,0.269453,1.288995,0.185841,0.946565,0.172231,1.319021,0.242701,0.961554,-0.224214,0.407689,0.229777,-0.854822,0.213530,1.215916,0.416902,0.000269,0.201113,1.191034,0.456429,0.907647,0.178935,1.207142,0.441691,0.952900,0.269989,1.200675,0.419406,0.928639,0.204084,1.264812,0.350083,0.944826,-0.168903,0.386003,0.191617,-0.886429,0.020783,1.178737,0.506369,0.000138,0.089473,1.149001,0.538910,0.978632,-0.036697,1.186706,0.511525,0.974200,0.009573,1.200504,0.468671,0.985826,0.200825,1.191261,0.456477,0.179018,1.207052,0.441547,0.270252,1.200626,0.419307,0.204015,1.264733,0.350277,0.089550,1.148973,0.538936,-0.036798,1.186713,0.511546,0.009597,1.200525,0.468623,0.264272,1.259160,0.275591,0.269570,1.288884,0.185981,0.172099,1.319065,0.242768,0.745257,0.944839,-1.221759,1.281838,0.795885,0.187709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4.216667,-0.213162,-0.221310,0.194213,-0.931593,0.234995,1.288319,0.234709,0.000175,0.263603,1.257819,0.275546,0.954596,0.269401,1.288693,0.185958,0.954193,0.171981,1.318446,0.242623,0.965133,-0.229114,0.400712,0.228887,-0.857057,0.213277,1.213050,0.417142,0.000260,0.201541,1.187662,0.456556,0.902960,0.179046,1.203697,0.442224,0.956763,0.269904,1.198335,0.418871,0.933508,0.202616,1.262504,0.350919,0.956758,-0.176770,0.379354,0.189128,-0.888298,0.021891,1.172459,0.508445,0.000131,0.091278,1.143205,0.539928,0.976935,-0.035640,1.179578,0.514245,0.967591,0.010034,1.194594,0.471161,0.990485,0.201197,1.187838,0.456593,0.179177,1.203616,0.442146,0.270145,1.198323,0.418759,0.202574,1.262431,0.351070,0.091367,1.143184,0.539937,-0.035767,1.179600,0.514246,0.010071,1.194593,0.471152,0.263606,1.257882,0.275375,0.269517,1.288594,0.186060,0.171866,1.318479,0.242694,0.745263,0.944828,-1.221776,1.281874,0.795886,0.187689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
