Format Version,1.23,Take Name,Take 2019-12-11 12.48.57 PM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-11 12.54.33.632 下午,Total Frames in Take,1445,Total Exported Frames,1445,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
756,6.300000,0.010360,0.163707,0.040530,-0.985622,0.512829,0.085926,0.540265,0.000217,0.505345,0.087301,0.598216,0.981204,0.571529,0.081789,0.530378,0.970989,0.461613,0.088689,0.492199,0.970593,0.009105,0.314523,0.018476,-0.949026,0.406066,0.090880,0.644930,0.000388,0.408568,0.091248,0.693193,0.884507,0.380402,0.092042,0.679978,0.812669,0.464089,0.089656,0.637314,0.987365,0.371204,0.090574,0.569237,0.949666,0.021926,0.009631,0.010327,-0.999660,0.006246,0.105309,0.012047,0.000164,0.084086,0.105679,-0.012493,0.971740,-0.031330,0.105248,0.056569,0.949869,-0.034019,0.105001,-0.007933,0.933351,0.408252,0.091169,0.693537,0.380865,0.092114,0.679396,0.464139,0.089685,0.637360,0.371038,0.090557,0.569393,0.084018,0.105679,-0.012511,-0.031373,0.105247,0.056459,-0.033906,0.105002,-0.007803,0.505415,0.087293,0.598006,0.571584,0.081788,0.530551,0.461489,0.088698,0.492237,0.437982,0.088512,-0.358153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143981,0.113745,0.085357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,6.308333,0.010365,0.163729,0.040535,-0.985618,0.512827,0.085931,0.540264,0.000214,0.505341,0.087307,0.598216,0.945690,0.571528,0.081793,0.530381,0.955577,0.461614,0.088695,0.492197,0.968074,0.008941,0.314321,0.018120,-0.949102,0.406044,0.090899,0.644913,0.000370,0.408567,0.091265,0.693174,0.880151,0.380395,0.092038,0.679972,0.817361,0.464065,0.089721,0.637271,0.993033,0.371150,0.090574,0.569235,0.950269,0.020943,0.006101,0.011431,-0.999697,0.006042,0.104884,0.012193,0.000195,0.083710,0.105123,-0.012890,0.959794,-0.031221,0.104818,0.056976,0.987669,-0.034362,0.104711,-0.007506,0.952888,0.408262,0.091193,0.693537,0.380852,0.092104,0.679406,0.464060,0.089748,0.637275,0.371034,0.090558,0.569396,0.083549,0.105122,-0.012894,-0.031242,0.104818,0.056931,-0.034180,0.104712,-0.007456,0.505408,0.087299,0.598009,0.571583,0.081792,0.530549,0.461492,0.088703,0.492235,0.437981,0.088505,-0.358142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143933,0.113855,0.085323,0.143143,0.055540,0.085297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,6.316667,0.010348,0.163715,0.040569,-0.985619,0.512829,0.085933,0.540265,0.000215,0.505344,0.087306,0.598217,0.945690,0.571529,0.081792,0.530380,0.955577,0.461614,0.088702,0.492199,0.968074,0.008979,0.314503,0.018251,-0.949039,0.406043,0.090891,0.644932,0.000377,0.408547,0.091256,0.693195,0.880151,0.380380,0.092037,0.679981,0.817361,0.464066,0.089697,0.637313,0.993033,0.371178,0.090575,0.569241,0.950269,0.021468,0.003191,0.012759,-0.999683,0.005710,0.104356,0.012368,0.000277,0.083232,0.104354,-0.013163,0.959794,-0.031294,0.104437,0.057366,0.987669,-0.034808,0.104277,-0.007097,0.952888,0.408256,0.091179,0.693532,0.380865,0.092109,0.679398,0.464051,0.089727,0.637364,0.371037,0.090558,0.569392,0.083026,0.104354,-0.013152,-0.031297,0.104437,0.057270,-0.034600,0.104277,-0.007010,0.505412,0.087298,0.598010,0.571584,0.081790,0.530551,0.461492,0.088710,0.492237,0.437984,0.088513,-0.358137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143918,0.113871,0.085325,0.144283,0.056566,0.085425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,6.325000,0.010328,0.163726,0.040532,-0.985619,0.512831,0.085926,0.540265,0.000219,0.505345,0.087297,0.598216,0.944241,0.571532,0.081790,0.530381,0.954766,0.461617,0.088692,0.492197,0.967356,0.008780,0.314581,0.018192,-0.949016,0.406050,0.090898,0.644931,0.000374,0.408546,0.091247,0.693194,0.886127,0.380382,0.092025,0.679976,0.812733,0.464075,0.089720,0.637321,0.987012,0.371198,0.090599,0.569234,0.949164,0.020622,0.001604,0.015160,-0.999671,0.005438,0.103940,0.012454,0.000290,0.082881,0.103606,-0.013314,0.940513,-0.031428,0.104122,0.057564,0.981120,-0.035139,0.104092,-0.006888,0.938873,0.408256,0.091173,0.693537,0.380856,0.092093,0.679401,0.464063,0.089748,0.637364,0.371061,0.090583,0.569383,0.082643,0.103607,-0.013301,-0.031429,0.104122,0.057488,-0.034903,0.104091,-0.006824,0.505411,0.087289,0.598004,0.571590,0.081788,0.530552,0.461494,0.088701,0.492239,0.437985,0.088504,-0.358120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143951,0.113836,0.085332,0.144272,0.056523,0.085434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,6.333333,0.010337,0.163713,0.040520,-0.985621,0.512829,0.085924,0.540265,0.000216,0.505344,0.087296,0.598217,0.944241,0.571529,0.081789,0.530380,0.954766,0.461614,0.088688,0.492199,0.967356,0.008952,0.314519,0.018195,-0.949035,0.406045,0.090885,0.644937,0.000378,0.408548,0.091249,0.693199,0.886127,0.380382,0.092026,0.679985,0.812733,0.464069,0.089698,0.637319,0.987012,0.371183,0.090565,0.569244,0.949164,0.018883,0.000715,0.017590,-0.999667,0.005145,0.103490,0.012433,0.000276,0.082544,0.102869,-0.013462,0.940513,-0.031647,0.103693,0.057604,0.981120,-0.035462,0.103908,-0.006842,0.938873,0.408251,0.091168,0.693534,0.380866,0.092102,0.679405,0.464059,0.089728,0.637366,0.371043,0.090548,0.569398,0.082317,0.102871,-0.013481,-0.031703,0.103694,0.057546,-0.035176,0.103905,-0.006762,0.505417,0.087288,0.598010,0.571581,0.081788,0.530554,0.461490,0.088696,0.492234,0.437980,0.088502,-0.358138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143912,0.113875,0.085300,0.144241,0.056504,0.085424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,6.341667,0.010301,0.163715,0.040565,-0.985619,0.512828,0.085926,0.540270,0.000217,0.505343,0.087294,0.598221,0.944531,0.571528,0.081787,0.530384,0.954930,0.461613,0.088698,0.492204,0.967868,0.008886,0.314504,0.018144,-0.949041,0.406043,0.090885,0.644935,0.000372,0.408548,0.091245,0.693197,0.889103,0.380381,0.092020,0.679983,0.811835,0.464067,0.089707,0.637315,0.985394,0.371179,0.090568,0.569243,0.947335,0.019424,0.001401,0.017345,-0.999660,0.004915,0.103115,0.012377,0.000144,0.082348,0.102504,-0.013413,0.965743,-0.031938,0.103349,0.057498,0.994079,-0.035666,0.103490,-0.006953,0.968750,0.408266,0.091176,0.693532,0.380850,0.092083,0.679399,0.464056,0.089733,0.637366,0.371037,0.090553,0.569398,0.082212,0.102505,-0.013398,-0.031924,0.103349,0.057517,-0.035546,0.103490,-0.006986,0.505412,0.087286,0.598011,0.571582,0.081786,0.530556,0.461491,0.088707,0.492243,0.437973,0.088532,-0.358152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143994,0.113743,0.085370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,6.350000,0.010377,0.163723,0.040575,-0.985617,0.512829,0.085927,0.540267,0.000216,0.505343,0.087304,0.598218,0.944531,0.571529,0.081784,0.530383,0.954930,0.461615,0.088694,0.492200,0.967868,0.008952,0.314506,0.018181,-0.949039,0.406049,0.090886,0.644932,0.000380,0.408553,0.091251,0.693195,0.889103,0.380386,0.092027,0.679981,0.811835,0.464072,0.089701,0.637313,0.985394,0.371184,0.090565,0.569240,0.947335,0.018592,0.000496,0.019652,-0.999634,0.004655,0.102574,0.012357,0.000294,0.082041,0.101648,-0.013566,0.965743,-0.032120,0.102903,0.057540,0.994079,-0.035957,0.103171,-0.006904,0.968750,0.408255,0.091172,0.693537,0.380868,0.092100,0.679399,0.464067,0.089730,0.637360,0.371040,0.090548,0.569391,0.081816,0.101651,-0.013577,-0.032164,0.102903,0.057457,-0.035686,0.103167,-0.006806,0.505411,0.087296,0.598010,0.571587,0.081783,0.530554,0.461490,0.088703,0.492238,0.437998,0.088503,-0.358139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144011,0.113730,0.085369,0.144249,0.056534,0.085444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,6.358333,0.010337,0.163712,0.040574,-0.985619,0.512826,0.085922,0.540264,0.000217,0.505341,0.087294,0.598216,0.944665,0.571526,0.081781,0.530378,0.954783,0.461611,0.088692,0.492198,0.967954,0.008895,0.314428,0.018176,-0.949066,0.406052,0.090900,0.644908,0.000372,0.408564,0.091260,0.693170,0.879988,0.380395,0.092037,0.679961,0.817409,0.464074,0.089718,0.637280,0.992444,0.371175,0.090586,0.569222,0.951800,0.017629,0.001476,0.020237,-0.999639,0.004504,0.102233,0.012420,0.000373,0.081941,0.101268,-0.013349,0.917971,-0.032362,0.102518,0.057529,0.982002,-0.036068,0.102912,-0.006922,0.917656,0.408263,0.091191,0.693538,0.380855,0.092099,0.679397,0.464060,0.089745,0.637283,0.371062,0.090571,0.569377,0.081614,0.101272,-0.013333,-0.032366,0.102518,0.057457,-0.035744,0.102907,-0.006862,0.505413,0.087286,0.598006,0.571578,0.081780,0.530551,0.461488,0.088701,0.492235,0.437979,0.088519,-0.358138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144051,0.113652,0.085402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,6.366667,0.010427,0.163740,0.040609,-0.985612,0.512825,0.085926,0.540264,0.000217,0.505338,0.087308,0.598215,0.944665,0.571525,0.081777,0.530382,0.954783,0.461613,0.088693,0.492195,0.967954,0.008883,0.314581,0.018178,-0.949015,0.406048,0.090902,0.644930,0.000375,0.408544,0.091261,0.693193,0.879988,0.380380,0.092038,0.679975,0.817409,0.464073,0.089720,0.637320,0.992444,0.371196,0.090589,0.569233,0.951800,0.017458,0.002011,0.019736,-0.999651,0.004284,0.101822,0.012490,0.000320,0.081750,0.100945,-0.013197,0.917971,-0.032629,0.102055,0.057561,0.982002,-0.036268,0.102467,-0.006894,0.917656,0.408253,0.091190,0.693536,0.380859,0.092102,0.679398,0.464056,0.089748,0.637363,0.371060,0.090574,0.569382,0.081493,0.100948,-0.013193,-0.032649,0.102056,0.057477,-0.035992,0.102463,-0.006810,0.505407,0.087300,0.598005,0.571581,0.081776,0.530554,0.461490,0.088702,0.492234,0.437981,0.088524,-0.358132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144847,0.112696,0.085916,0.144363,0.056699,0.085481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,6.375000,0.010356,0.163700,0.040545,-0.985622,0.512825,0.085925,0.540267,0.000216,0.505342,0.087299,0.598218,0.945119,0.571525,0.081786,0.530380,0.954796,0.461609,0.088690,0.492202,0.967691,0.008960,0.314515,0.018207,-0.949036,0.406047,0.090891,0.644934,0.000374,0.408550,0.091256,0.693197,0.887949,0.380383,0.092034,0.679983,0.811511,0.464070,0.089702,0.637316,0.985823,0.371183,0.090572,0.569242,0.947356,0.017915,0.002969,0.020514,-0.999625,0.004049,0.101402,0.012596,0.000300,0.081563,0.100382,-0.012941,0.936863,-0.032951,0.101734,0.057596,0.982122,-0.036464,0.102090,-0.006866,0.926276,0.408260,0.091183,0.693531,0.380858,0.092100,0.679401,0.464061,0.089730,0.637365,0.371043,0.090556,0.569398,0.081310,0.100386,-0.012947,-0.032985,0.101735,0.057533,-0.036178,0.102086,-0.006794,0.505412,0.087291,0.598011,0.571580,0.081785,0.530552,0.461485,0.088699,0.492239,0.437986,0.088489,-0.358134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145069,0.112349,0.086063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,6.383333,0.008881,0.163843,0.040340,-0.985621,0.512796,0.085845,0.540345,0.000099,0.505289,0.087049,0.598298,0.986268,0.571504,0.081786,0.530470,0.973417,0.461596,0.088701,0.492268,0.972494,0.008954,0.314523,0.018241,-0.949032,0.406046,0.090892,0.644934,0.000375,0.408548,0.091255,0.693196,0.887228,0.380382,0.092035,0.679982,0.811135,0.464070,0.089700,0.637317,0.985542,0.371184,0.090577,0.569241,0.948056,0.018983,0.005201,0.020828,-0.999589,0.003922,0.100974,0.012723,0.000238,0.081547,0.099854,-0.012468,0.955146,-0.033277,0.101426,0.057557,0.980210,-0.036505,0.101641,-0.006921,0.943553,0.408256,0.091176,0.693531,0.380862,0.092108,0.679403,0.464058,0.089730,0.637365,0.371045,0.090560,0.569393,0.081368,0.099857,-0.012475,-0.033307,0.101427,0.057483,-0.036295,0.101637,-0.006838,0.505319,0.087046,0.598252,0.571579,0.081782,0.530545,0.461490,0.088707,0.492240,0.437974,0.088517,-0.358141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145133,0.112245,0.086125,0.144405,0.056747,0.085517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,6.391667,0.010061,0.163558,0.040078,-0.985668,0.512845,0.085958,0.540236,0.000188,0.505377,0.087298,0.598190,0.986268,0.571547,0.081883,0.530330,0.973417,0.461613,0.088692,0.492187,0.972494,0.008961,0.314511,0.018154,-0.949038,0.406047,0.090892,0.644936,0.000379,0.408551,0.091259,0.693198,0.887228,0.380384,0.092033,0.679984,0.811135,0.464071,0.089709,0.637317,0.985542,0.371184,0.090567,0.569243,0.948056,0.021262,0.008202,0.020304,-0.999534,0.003727,0.100436,0.012811,0.000237,0.081501,0.099287,-0.011917,0.955146,-0.033735,0.101056,0.057423,0.980210,-0.036583,0.100964,-0.007072,0.943553,0.408259,0.091184,0.693537,0.380868,0.092102,0.679398,0.464059,0.089737,0.637367,0.371041,0.090551,0.569396,0.081355,0.099289,-0.011907,-0.033733,0.101056,0.057306,-0.036438,0.100962,-0.006964,0.505406,0.087294,0.598010,0.571637,0.081878,0.530463,0.461493,0.088700,0.492236,0.437975,0.088508,-0.358147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145207,0.112136,0.086159,0.143344,0.055816,0.085415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,6.400000,0.010087,0.163545,0.040096,-0.985669,0.512848,0.085948,0.540236,0.000190,0.505381,0.087292,0.598190,0.953857,0.571548,0.081871,0.530329,0.958597,0.461614,0.088683,0.492188,0.966400,0.008862,0.314347,0.018122,-0.949094,0.406047,0.090883,0.644912,0.000370,0.408567,0.091241,0.693173,0.879818,0.380395,0.092015,0.679969,0.817553,0.464068,0.089708,0.637273,0.993475,0.371157,0.090566,0.569231,0.949693,0.022238,0.011733,0.020498,-0.999474,0.003636,0.100033,0.012820,0.000245,0.081581,0.098814,-0.011359,0.963171,-0.034139,0.100756,0.057166,0.969349,-0.036534,0.100530,-0.007348,0.945324,0.408257,0.091172,0.693534,0.380853,0.092078,0.679404,0.464067,0.089734,0.637275,0.371041,0.090552,0.569395,0.081434,0.098816,-0.011366,-0.034165,0.100756,0.057046,-0.036358,0.100528,-0.007218,0.505409,0.087288,0.598008,0.571645,0.081866,0.530464,0.461489,0.088692,0.492237,0.438006,0.088516,-0.358130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145256,0.112050,0.086198,0.144477,0.056830,0.085551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,6.408333,0.010018,0.163538,0.040056,-0.985673,0.512845,0.085953,0.540234,0.000192,0.505379,0.087288,0.598188,0.953857,0.571546,0.081882,0.530326,0.958597,0.461610,0.088688,0.492187,0.966400,0.008914,0.314318,0.018084,-0.949104,0.406049,0.090893,0.644906,0.000371,0.408572,0.091257,0.693167,0.879818,0.380400,0.092028,0.679965,0.817553,0.464070,0.089720,0.637264,0.993475,0.371154,0.090566,0.569228,0.949693,0.023044,0.016118,0.020590,-0.999392,0.003538,0.099607,0.012767,0.000313,0.081692,0.098344,-0.010727,0.963171,-0.034623,0.100410,0.056780,0.969349,-0.036454,0.100068,-0.007752,0.945324,0.408265,0.091181,0.693526,0.380860,0.092098,0.679396,0.464065,0.089748,0.637270,0.371037,0.090550,0.569392,0.081564,0.098346,-0.010763,-0.034700,0.100410,0.056568,-0.036241,0.100066,-0.007497,0.505408,0.087284,0.598004,0.571641,0.081878,0.530461,0.461487,0.088697,0.492237,0.437975,0.088503,-0.358129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145327,0.111968,0.086244,0.144465,0.056840,0.085558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6.416667,0.009985,0.163530,0.040028,-0.985675,0.512844,0.085965,0.540230,0.000189,0.505379,0.087297,0.598185,0.953944,0.571545,0.081899,0.530321,0.959652,0.461609,0.088699,0.492184,0.967236,0.009051,0.314432,0.018490,-0.949057,0.406071,0.090889,0.644899,0.000375,0.408582,0.091252,0.693161,0.875213,0.380414,0.092046,0.679951,0.822211,0.464092,0.089666,0.637271,0.986710,0.371194,0.090591,0.569212,0.947994,0.022810,0.020070,0.020629,-0.999326,0.003478,0.099192,0.012764,0.000342,0.081815,0.097944,-0.010111,0.960727,-0.035030,0.099977,0.056474,0.943647,-0.036351,0.099654,-0.008070,0.917779,0.408256,0.091181,0.693532,0.380851,0.092110,0.679394,0.464138,0.089692,0.637266,0.371062,0.090577,0.569372,0.081660,0.097947,-0.010135,-0.035082,0.099976,0.056255,-0.036136,0.099653,-0.007821,0.505405,0.087292,0.598003,0.571639,0.081894,0.530453,0.461489,0.088708,0.492236,0.437968,0.088507,-0.358137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145409,0.111833,0.086308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6.425000,0.010055,0.163501,0.040078,-0.985678,0.512847,0.085959,0.540231,0.000194,0.505385,0.087299,0.598186,0.953944,0.571547,0.081884,0.530318,0.959652,0.461609,0.088694,0.492187,0.967236,0.009141,0.314339,0.018485,-0.949087,0.406065,0.090882,0.644904,0.000379,0.408586,0.091253,0.693166,0.875213,0.380415,0.092046,0.679962,0.822211,0.464084,0.089655,0.637265,0.986710,0.371173,0.090573,0.569224,0.947994,0.021463,0.023574,0.021023,-0.999271,0.003491,0.098917,0.012687,0.000347,0.081988,0.097682,-0.009636,0.960727,-0.035325,0.099612,0.056125,0.943647,-0.036189,0.099456,-0.008428,0.917779,0.408256,0.091181,0.693535,0.380857,0.092111,0.679393,0.464135,0.089681,0.637264,0.371038,0.090558,0.569392,0.081791,0.097685,-0.009681,-0.035408,0.099613,0.055955,-0.035899,0.099452,-0.008204,0.505415,0.087294,0.597999,0.571642,0.081880,0.530455,0.461485,0.088703,0.492239,0.437984,0.088516,-0.358134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145742,0.111515,0.086508,0.144508,0.056913,0.085599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6.433333,0.010019,0.163545,0.040085,-0.985670,0.512844,0.085961,0.540229,0.000186,0.505377,0.087297,0.598184,0.954740,0.571545,0.081887,0.530322,0.959924,0.461610,0.088700,0.492182,0.967452,0.008919,0.314560,0.018190,-0.949021,0.406050,0.090902,0.644925,0.000375,0.408548,0.091264,0.693188,0.886294,0.380383,0.092041,0.679971,0.811567,0.464074,0.089718,0.637313,0.986153,0.371194,0.090586,0.569229,0.949789,0.021940,0.027066,0.020153,-0.999190,0.003517,0.098550,0.012575,0.000299,0.082168,0.097436,-0.009203,0.938836,-0.035601,0.099223,0.055742,0.970115,-0.036017,0.098991,-0.008815,0.907461,0.408262,0.091194,0.693534,0.380861,0.092105,0.679392,0.464054,0.089745,0.637357,0.371058,0.090571,0.569376,0.081931,0.097439,-0.009263,-0.035702,0.099224,0.055678,-0.035670,0.098987,-0.008686,0.505403,0.087293,0.598005,0.571638,0.081883,0.530453,0.461490,0.088708,0.492232,0.437985,0.088502,-0.358131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145883,0.111276,0.086609,0.144512,0.056929,0.085625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,6.441667,0.009995,0.163523,0.040102,-0.985674,0.512846,0.085960,0.540230,0.000191,0.505382,0.087292,0.598185,0.954740,0.571547,0.081885,0.530320,0.959924,0.461611,0.088702,0.492184,0.967452,0.008940,0.314505,0.018172,-0.949040,0.406039,0.090889,0.644929,0.000377,0.408544,0.091254,0.693191,0.886294,0.380377,0.092030,0.679978,0.811567,0.464063,0.089706,0.637310,0.986153,0.371175,0.090569,0.569237,0.949789,0.021589,0.028870,0.020283,-0.999144,0.003364,0.098150,0.012553,0.000342,0.082093,0.097037,-0.008941,0.938836,-0.035910,0.098802,0.055578,0.970115,-0.036092,0.098611,-0.008980,0.907461,0.408253,0.091175,0.693532,0.380855,0.092102,0.679390,0.464052,0.089735,0.637357,0.371034,0.090552,0.569393,0.081865,0.097040,-0.009005,-0.036019,0.098803,0.055456,-0.035742,0.098607,-0.008784,0.505411,0.087288,0.598000,0.571638,0.081881,0.530454,0.461491,0.088711,0.492236,0.437992,0.088514,-0.358150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148015,0.107895,0.087140,0.144544,0.056966,0.085629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,6.450000,0.010047,0.163530,0.040099,-0.985672,0.512846,0.085960,0.540227,0.000194,0.505381,0.087299,0.598182,0.952430,0.571546,0.081883,0.530318,0.959010,0.461610,0.088698,0.492181,0.966828,0.009044,0.314364,0.018333,-0.949082,0.406066,0.090877,0.644903,0.000380,0.408584,0.091245,0.693165,0.875989,0.380414,0.092030,0.679959,0.819855,0.464087,0.089671,0.637267,0.984191,0.371179,0.090563,0.569221,0.945154,0.021889,0.029809,0.020055,-0.999115,0.003174,0.097755,0.012628,0.000337,0.081944,0.096665,-0.008718,0.948739,-0.036179,0.098416,0.055580,0.951988,-0.036242,0.098183,-0.008978,0.900483,0.408254,0.091174,0.693528,0.380854,0.092093,0.679392,0.464144,0.089697,0.637270,0.371038,0.090548,0.569389,0.081750,0.096668,-0.008786,-0.036295,0.098417,0.055427,-0.035918,0.098180,-0.008746,0.505409,0.087294,0.597994,0.571639,0.081879,0.530453,0.461490,0.088707,0.492235,0.437971,0.088516,-0.358145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146261,0.110729,0.086864,0.143533,0.056098,0.085567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
